,cluster,AGE,등록(계/피),고용상태,성별,Willingness to pay/Stay,갱신,상품타입,교육수준,소득,지역,결혼여부,월 납입액,VOC,타 상품 보유 현황,온라인방문빈도,갱신인센티브,판매채널,총지불금액,자동차,거주지사이즈
10883,1,3,계약자,고용,0,5.3946,0,기본,대학졸업,29020000,도시근교,기혼,60,0,3,비방문,할인,대리점,362000,일반세단,소
10884,4,3,계약자,FALSE,0,3.2079,1,중급,고졸이하,12392000,도시근교,기혼,80,0,1,비방문,설계사독려,대리점,601000,일반세단,대
10885,2,3,계약자,무직,1,3.0192,0,중급,대학졸업,0,도시근교,미혼,80,0,1,비방문,할인,자사영업,500000,컴팩트카,중
10886,3,2,계약자,고용,1,11.0778,0,기본,대학졸업,89064000,도심,기혼,60,0,2,비방문,설계사독려,자사영업,340000,일반세단,중
10887,1,4,계약자,고용,1,4.1736,0,중급,고졸이하,41608000,도심,기혼,100,0,1,비방문,설계사독려,콜센터,334000,일반세단,중
10888,4,5,계약자,고용,0,10.7004,0,중급,대학졸업,43391000,도시근교,미혼,140,2,4이상,비방문,포인트,대리점,759000,SUV,대
10889,6,3,계약자,무직,0,5.0727,0,중급,고졸이하,0,도시근교,미혼,140,0,1,종종,할인,대리점,1129000,스포츠카,소
10890,0,3,피보험자,무직,1,4.4622,0,고급,고졸이하,0,도시근교,미혼,130,0,1,자주방문,할인,대리점,1185000,컴팩트카,중
10891,1,4,계약자,고용,0,13.3755,0,기본,고졸이하,51894000,도심,미혼,110,0,2,비방문,할인,인터넷,465000,SUV,소
10892,4,2,피보험자,무직,0,2.8083,0,기본,박사,0,시골,기혼,70,0,1,자주방문,없음,대리점,181000,일반세단,대
10893,0,4,계약자,고용,1,9.1131,0,고급,대학졸업,42479000,도시근교,기혼,110,0,4이상,비방문,할인,인터넷,605000,일반세단,중
10894,4,2,계약자,무직,0,5.0727,0,중급,대학졸업,0,시골,기혼,140,0,1,비방문,설계사독려,콜센터,310000,SUV,대
10895,1,5,계약자,고용,1,18.8478,1,기본,대학졸업,42174000,도시근교,미혼,80,0,2,비방문,설계사독려,콜센터,649000,컴팩트카,소
10896,2,2,계약자,휴직,0,20.0466,0,기본,고졸이하,15819000,시골,미혼,70,0,2,비방문,할인,대리점,93000,컴팩트카,중
10897,0,3,피보험자,무직,1,5.7609,0,고급,고졸이하,0,도시근교,기혼,160,0,1,자주방문,없음,인터넷,836000,SUV,중
10898,3,1,계약자,고용,0,6.9597,0,중급,대학졸업,114017000,도심,미혼,80,3,3,종종,할인,대리점,429000,일반세단,중
10899,4,2,계약자,고용,1,5.1282,0,기본,대학졸업,114523000,도시근교,기혼,120,0,1,비방문,포인트,콜센터,676000,SUV,대
10900,0,5,계약자,고용,0,9.5127,0,고급,대학졸업,67538000,도심,기혼,120,0,4이상,비방문,설계사독려,대리점,634000,컴팩트카,중
10901,1,4,계약자,고용,0,3.6075,0,중급,대학졸업,42771000,도시근교,기혼,90,0,1,비방문,없음,콜센터,614000,컴팩트카,소
10902,0,3,계약자,무직,1,13.8639,0,고급,고졸이하,0,도시근교,기혼,120,0,2,비방문,포인트,콜센터,670000,일반세단,중
10903,0,3,계약자,무직,0,4.218,0,고급,대학졸업,0,도시근교,기혼,110,0,1,비방문,할인,자사영업,605000,일반세단,대
10904,2,3,피보험자,무직,0,11.1,0,중급,고졸이하,0,도시근교,미혼,90,0,2,자주방문,설계사독려,자사영업,791000,컴팩트카,중
10905,5,3,피보험자,휴직,1,6.1938,0,기본,박사,13335000,도시근교,기혼,70,0,4이상,자주방문,포인트,인터넷,433000,컴팩트카,소
10906,6,3,계약자,고용,1,18.5481,0,중급,대학졸업,90007000,도시근교,기혼,240,0,4이상,비방문,포인트,콜센터,1233000,고급차,중
10907,5,4,계약자,고용,1,35.3646,0,중급,박사,28331000,도심,기혼,90,0,2,비방문,설계사독려,인터넷,474000,일반세단,중
10908,2,4,피보험자,휴직,0,4.1181,0,중급,고졸이하,28111000,도시근교,기혼,100,0,1,자주방문,설계사독려,자사영업,563000,일반세단,중
10909,5,2,계약자,무직,0,7.992,0,중급,석사,0,시골,기혼,100,0,4이상,비방문,할인,대리점,185000,컴팩트카,중
10910,2,3,계약자,무직,0,2.9415,0,기본,고졸이하,0,도시근교,미혼,70,0,1,비방문,설계사독려,인터넷,433000,컴팩트카,중
10911,4,4,계약자,고용,0,7.7589,0,중급,석사,79728000,시골,기혼,90,1,4이상,비방문,없음,대리점,97000,일반세단,대
10912,1,5,피보험자,고용,1,3.7518,0,중급,대학졸업,69830000,도시근교,미혼,90,0,1,자주방문,설계사독려,자사영업,510000,컴팩트카,중
10913,4,1,계약자,고용,0,22.311,1,기본,고졸이하,111477000,도시근교,기혼,70,0,2,비방문,설계사독려,대리점,468000,컴팩트카,대
10914,2,3,계약자,휴직,1,27.4281,0,기본,고졸이하,31613000,도심,기혼,80,0,2,비방문,없음,콜센터,387000,일반세단,중
10915,2,2,계약자,무직,1,8.2362,0,기본,대학졸업,0,도심,기혼,70,0,2,비방문,포인트,콜센터,294000,일반세단,중
10916,4,3,피보험자,고용,0,6.2271,0,기본,고졸이하,25441000,도시근교,미혼,80,0,3,자주방문,없음,콜센터,427000,일반세단,대
10917,0,1,계약자,고용,0,15.2625,0,고급,대학졸업,99444000,시골,기혼,130,0,2,비방문,할인,인터넷,327000,일반세단,중
10918,2,3,계약자,무직,0,2.442,0,기본,대학졸업,0,도시근교,미혼,60,0,1,비방문,설계사독려,대리점,935000,일반세단,소
10919,1,3,계약자,고용,1,3.7407,0,중급,대학졸업,47772000,시골,기혼,90,0,1,비방문,설계사독려,대리점,77000,일반세단,중
10920,2,2,계약자,무직,0,8.103,0,기본,대학졸업,0,도시근교,미혼,70,0,2,비방문,할인,인터넷,397000,컴팩트카,중
10921,4,3,계약자,무직,0,8.7024,0,중급,대학졸업,0,도시근교,미혼,80,1,2,비방문,설계사독려,대리점,451000,일반세단,대
10922,2,3,피보험자,무직,1,16.4724,0,기본,고졸이하,0,도시근교,미혼,70,0,2,자주방문,할인,대리점,880000,일반세단,중
10923,6,1,계약자,고용,0,8.2584,0,기본,대학졸업,110454000,시골,미혼,210,0,1,비방문,할인,콜센터,116000,고급차,중
10924,5,3,계약자,FALSE,0,13.2978,1,기본,석사,25853000,도심,기혼,60,0,2,종종,할인,대리점,318000,컴팩트카,중
10925,4,4,계약자,고용,0,4.6176,0,기본,대학졸업,52005000,도시근교,기혼,120,0,1,비방문,설계사독려,콜센터,617000,SUV,대
10926,0,2,계약자,고용,0,8.9355,0,고급,고졸이하,90766000,도시근교,미혼,110,0,4이상,비방문,할인,인터넷,605000,일반세단,중
10927,2,4,계약자,FALSE,1,25.1526,1,기본,대학졸업,28438000,도시근교,기혼,70,0,2,비방문,할인,자사영업,500000,일반세단,중
10928,0,3,계약자,무직,0,4.4955,0,고급,대학졸업,0,도시근교,미혼,130,0,1,비방문,할인,인터넷,700000,일반세단,소
10929,3,2,계약자,고용,0,11.4219,0,중급,대학졸업,115768000,도시근교,기혼,140,0,3,비방문,포인트,자사영업,753000,SUV,중
10930,6,6,피보험자,고용,1,24.3312,0,기본,고졸이하,72318000,도시근교,기혼,210,0,2,자주방문,없음,자사영업,1221000,고급차,중
10931,2,3,계약자,무직,0,18.2817,1,기본,고졸이하,0,도시근교,미혼,60,0,2,비방문,설계사독려,대리점,846000,일반세단,중
10932,5,3,계약자,고용,1,5.7387,0,기본,석사,36503000,도시근교,미혼,70,0,4이상,비방문,할인,인터넷,391000,일반세단,소
10933,5,1,피보험자,고용,1,6.3936,1,기본,석사,106948000,시골,미혼,80,0,3,자주방문,설계사독려,자사영업,215000,일반세단,소
10934,3,1,계약자,고용,1,2.7639,0,기본,대학졸업,83201000,시골,기혼,70,1,1,비방문,포인트,자사영업,137000,일반세단,중
10935,2,4,계약자,휴직,0,16.1949,0,기본,대학졸업,33199000,도시근교,기혼,60,0,2,종종,포인트,콜센터,560000,컴팩트카,소
10936,3,1,피보험자,고용,1,5.9052,0,기본,대학졸업,93161000,시골,기혼,70,3,4이상,자주방문,포인트,콜센터,80000,일반세단,소
10937,3,1,피보험자,고용,0,2.7084,0,기본,고졸이하,90667000,시골,미혼,60,0,1,자주방문,포인트,대리점,162000,컴팩트카,중
10938,1,4,계약자,고용,0,5.7054,0,중급,대학졸업,42860000,시골,미혼,150,0,1,비방문,설계사독려,콜센터,385000,SUV,소
10939,4,2,계약자,휴직,1,2.7861,0,기본,대학졸업,21220000,도시근교,기혼,70,0,1,비방문,포인트,인터넷,385000,일반세단,대
10940,4,3,피보험자,무직,1,2.9193,0,기본,고졸이하,0,도시근교,기혼,70,0,1,자주방문,설계사독려,자사영업,421000,일반세단,대
10941,4,3,계약자,휴직,1,2.7195,0,기본,대학졸업,24715000,도시근교,기혼,80,4,1,비방문,없음,대리점,427000,일반세단,대
10942,4,4,계약자,고용,0,4.5066,0,기본,대학졸업,36124000,도시근교,미혼,110,0,1,종종,할인,인터넷,617000,스포츠카,대
10943,2,3,피보험자,무직,1,5.8275,0,기본,고졸이하,0,도시근교,미혼,70,0,3,자주방문,할인,대리점,658000,일반세단,중
10944,2,4,계약자,휴직,1,4.8507,0,기본,대학졸업,24459000,도시근교,기혼,130,0,1,비방문,포인트,대리점,688000,SUV,중
10945,6,5,피보험자,고용,1,17.0052,0,기본,대학졸업,44027000,도시근교,기혼,220,0,3,자주방문,없음,자사영업,1138000,고급차,중
10946,2,3,계약자,무직,1,10.7226,1,중급,고졸이하,0,도시근교,기혼,150,0,4이상,비방문,할인,대리점,777000,SUV,중
10947,1,4,계약자,고용,0,2.7417,1,기본,대학졸업,76741000,도심,기혼,60,0,1,비방문,설계사독려,대리점,258000,일반세단,중
10948,6,3,계약자,무직,1,6.8709,0,기본,대학졸업,0,도시근교,기혼,230,3,1,비방문,설계사독려,인터넷,1180000,고급차,중
10949,0,5,계약자,고용,1,15.0738,0,고급,고졸이하,70352000,도시근교,기혼,130,0,2,비방문,할인,대리점,951000,일반세단,중
10950,4,3,계약자,고용,0,30.5583,0,중급,고졸이하,65596000,시골,기혼,80,0,2,비방문,포인트,자사영업,151000,컴팩트카,대
10951,1,5,계약자,고용,0,3.2745,0,기본,고졸이하,68795000,도시근교,기혼,80,0,1,비방문,설계사독려,콜센터,439000,일반세단,소
10952,6,3,피보험자,무직,0,5.4945,0,중급,대학졸업,0,도시근교,미혼,150,0,1,자주방문,설계사독려,자사영업,1192000,스포츠카,소
10953,1,4,계약자,고용,1,9.1131,0,기본,대학졸업,79357000,시골,기혼,70,0,2,비방문,없음,자사영업,85000,일반세단,중
10954,4,4,피보험자,고용,0,4.6287,1,기본,석사,35404000,도시근교,미혼,120,1,1,자주방문,설계사독려,자사영업,634000,SUV,대
10955,1,4,계약자,고용,1,22.866,0,중급,대학졸업,77559000,도심,기혼,90,0,2,비방문,포인트,대리점,317000,일반세단,소
10956,5,3,계약자,고용,0,3.1746,0,기본,석사,32905000,시골,기혼,70,0,1,비방문,설계사독려,인터넷,166000,일반세단,중
10957,4,3,피보험자,고용,0,6.9708,0,중급,대학졸업,38828000,도심,기혼,80,0,3,자주방문,할인,대리점,256000,일반세단,대
10958,2,3,피보험자,휴직,1,3.0858,0,중급,대학졸업,28637000,도시근교,기혼,80,1,1,자주방문,없음,인터넷,451000,컴팩트카,중
10959,3,1,계약자,고용,0,15.7509,0,기본,고졸이하,105964000,도시근교,기혼,70,0,2,비방문,설계사독려,콜센터,415000,컴팩트카,중
10960,5,2,계약자,고용,0,10.8003,0,중급,석사,86806000,도시근교,기혼,90,0,2,비방문,설계사독려,콜센터,640000,일반세단,중
10961,2,3,계약자,무직,0,8.991,0,기본,대학졸업,0,도심,미혼,120,0,4이상,비방문,할인,자사영업,542000,SUV,중
10962,1,4,계약자,고용,1,5.5722,0,기본,대학졸업,81583000,도심,기혼,60,0,3,비방문,할인,대리점,215000,일반세단,중
10963,1,4,계약자,고용,0,5.3613,1,기본,대학졸업,46521000,도시근교,미혼,60,4,4이상,비방문,설계사독려,콜센터,391000,일반세단,중
10964,3,2,계약자,고용,0,19.5693,0,기본,대학졸업,93496000,도심,기혼,60,0,2,비방문,설계사독려,대리점,269000,일반세단,중
10965,6,5,계약자,고용,0,12.2211,1,고급,대학졸업,62059000,도시근교,미혼,340,0,1,비방문,설계사독려,대리점,1678000,고급차,중
10966,0,4,계약자,고용,0,4.995,0,고급,대학졸업,55761000,도심,기혼,130,0,1,비방문,할인,대리점,588000,일반세단,중
10967,3,2,계약자,고용,1,11.7327,0,중급,대학졸업,110609000,도심,기혼,150,0,3,비방문,없음,인터넷,762000,SUV,중
10968,2,3,계약자,휴직,1,11.7771,0,중급,대학졸업,19275000,도시근교,미혼,100,0,2,비방문,할인,자사영업,755000,컴팩트카,중
10969,2,3,계약자,무직,1,12.6984,0,중급,대학졸업,0,도시근교,미혼,150,4,2,비방문,설계사독려,자사영업,1211000,SUV,소
10970,2,2,계약자,FALSE,1,4.9506,1,기본,대학졸업,21176000,도시근교,미혼,60,1,3,비방문,할인,대리점,385000,일반세단,중
10971,0,3,계약자,무직,0,6.1716,0,고급,대학졸업,0,도시근교,미혼,220,4,1,비방문,포인트,대리점,2663000,SUV,중
10972,2,3,계약자,휴직,1,5.7387,1,기본,고졸이하,14937000,도시근교,미혼,70,0,4이상,비방문,설계사독려,콜센터,433000,일반세단,중
10973,6,6,계약자,고용,1,8.7024,1,중급,대학졸업,70196000,도시근교,미혼,240,2,1,비방문,설계사독려,대리점,1245000,고급차,소
10974,2,3,계약자,휴직,0,26.7621,0,기본,대학졸업,20738000,도시근교,미혼,70,0,2,비방문,할인,콜센터,681000,일반세단,소
10975,3,2,계약자,고용,0,6.2604,0,기본,대학졸업,84710000,도심,미혼,70,0,4이상,비방문,포인트,인터넷,406000,컴팩트카,중
10976,1,5,피보험자,고용,1,8.5248,0,중급,대학졸업,81991000,도시근교,기혼,100,0,4이상,자주방문,없음,자사영업,569000,일반세단,중
10977,1,4,계약자,고용,0,9.3351,0,기본,고졸이하,40133000,도시근교,기혼,120,0,4이상,비방문,없음,콜센터,628000,SUV,중
10978,4,2,계약자,고용,1,13.6974,0,기본,대학졸업,87127000,도심,미혼,110,0,2,비방문,포인트,대리점,365000,SUV,대
10979,5,1,계약자,고용,0,2.8971,0,기본,석사,108572000,도시근교,미혼,60,0,1,비방문,없음,자사영업,538000,일반세단,중
10980,4,3,피보험자,무직,1,6.7488,0,중급,고졸이하,0,도시근교,미혼,90,0,4이상,자주방문,설계사독려,대리점,774000,일반세단,대
10981,1,4,계약자,고용,1,4.9062,0,기본,대학졸업,30619000,도심,기혼,130,3,1,비방문,없음,인터넷,601000,SUV,소
10982,3,2,계약자,고용,0,12.1323,0,기본,대학졸업,87078000,도심,기혼,70,0,2,비방문,설계사독려,콜센터,337000,컴팩트카,중
10983,2,3,계약자,휴직,0,6.0273,0,기본,대학졸업,33259000,도시근교,기혼,70,1,3,비방문,설계사독려,대리점,427000,일반세단,중
10984,4,4,계약자,휴직,1,6.8709,0,중급,고졸이하,30935000,도시근교,기혼,80,0,4이상,비방문,없음,자사영업,736000,컴팩트카,대
10985,3,1,피보험자,고용,1,5.0172,0,기본,고졸이하,90049000,시골,기혼,130,0,1,자주방문,설계사독려,자사영업,238000,SUV,중
10986,2,3,계약자,무직,1,2.7528,0,기본,대학졸업,0,도시근교,미혼,70,0,1,비방문,할인,콜센터,631000,일반세단,중
10987,2,3,피보험자,휴직,0,7.659,0,중급,고졸이하,19132000,도시근교,기혼,100,1,4이상,자주방문,할인,콜센터,706000,일반세단,소
10988,1,4,계약자,고용,0,24.1314,0,중급,고졸이하,36165000,도시근교,기혼,150,0,2,비방문,할인,인터넷,806000,SUV,중
10989,1,3,계약자,고용,0,42.1134,0,기본,고졸이하,24739000,도심,기혼,120,0,2,비방문,포인트,대리점,449000,SUV,소
10990,6,3,계약자,무직,1,34.6542,0,기본,대학졸업,0,도시근교,미혼,130,0,2,비방문,설계사독려,인터넷,1516000,스포츠카,중
10991,0,4,피보험자,고용,0,9.4128,0,고급,고졸이하,35604000,도시근교,기혼,110,0,4이상,자주방문,할인,대리점,943000,컴팩트카,중
10992,2,3,계약자,휴직,1,9.4239,0,중급,대학졸업,34461000,시골,미혼,80,0,2,비방문,포인트,대리점,162000,일반세단,중
10993,0,1,계약자,고용,1,9.8679,0,고급,고졸이하,104661000,시골,미혼,130,1,4이상,비방문,포인트,대리점,80000,일반세단,중
10994,2,2,피보험자,무직,0,5.1837,0,기본,대학졸업,0,도심,미혼,70,0,4이상,자주방문,설계사독려,콜센터,225000,일반세단,중
10995,1,5,계약자,고용,1,11.3331,0,중급,고졸이하,52558000,도시근교,기혼,140,0,3,비방문,할인,자사영업,759000,SUV,중
10996,0,2,피보험자,고용,0,4.5732,1,고급,대학졸업,83373000,도시근교,미혼,110,0,1,자주방문,할인,자사영업,611000,컴팩트카,중
10997,3,2,피보험자,고용,0,8.2251,0,기본,고졸이하,96635000,도심,미혼,60,0,2,자주방문,할인,대리점,347000,컴팩트카,중
10998,1,4,계약자,고용,1,4.218,0,중급,고졸이하,31304000,도시근교,기혼,100,0,1,비방문,설계사독려,자사영업,575000,일반세단,소
10999,0,5,계약자,고용,1,13.4976,1,고급,고졸이하,69036000,도시근교,미혼,110,0,2,비방문,할인,대리점,611000,일반세단,중
11000,1,5,피보험자,고용,0,31.2132,0,중급,대학졸업,81969000,도시근교,기혼,110,0,2,자주방문,설계사독려,자사영업,587000,일반세단,소
11001,0,4,계약자,고용,0,9.1242,0,고급,대학졸업,34182000,도심,기혼,110,0,4이상,종종,할인,대리점,528000,컴팩트카,중
11002,1,4,계약자,고용,0,5.328,0,기본,대학졸업,44839000,도심,미혼,60,0,4이상,비방문,포인트,자사영업,305000,일반세단,중
